,User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
326,U327,20,Female,Freelancer,iOS,4.9,7.9,3,4.3,1,21,5,4.1
327,U328,57,Other,Professional,Android,6.2,3.5,6,7.7,0,31,3,13.6
328,U329,23,Male,Student,iOS,2.5,6.4,7,8.1,0,42,6,13.1
329,U330,44,Other,Business Owner,iOS,11.5,7.2,6,8.4,1,22,2,12.1
330,U331,60,Female,Business Owner,Android,1.1,4.4,3,9.0,1,46,5,12.2
331,U332,55,Other,Freelancer,iOS,4.4,3.4,3,6.9,1,48,6,9.7
332,U333,54,Male,Business Owner,iOS,5.0,0.9,4,4.4,0,37,3,6.3
333,U334,51,Female,Student,Android,6.9,3.9,6,7.8,1,55,4,2.8
334,U335,38,Female,Professional,Android,1.5,2.4,8,7.3,0,45,1,10.2
335,U336,34,Male,Freelancer,iOS,7.6,1.9,5,7.5,1,54,5,12.6
336,U337,31,Female,Business Owner,iOS,7.1,1.5,5,6.6,0,13,0,12.9
337,U338,60,Male,Professional,Android,9.4,1.7,1,7.3,0,57,0,9.9
338,U339,38,Female,Business Owner,Android,6.3,1.7,7,5.3,0,50,4,8.3
339,U340,33,Other,Student,iOS,4.3,6.8,4,4.2,1,35,6,6.6
340,U341,34,Male,Student,Android,11.3,3.4,3,8.0,1,56,0,4.6
341,U342,43,Male,Business Owner,iOS,2.6,6.5,7,6.8,0,47,0,2.6
342,U343,26,Other,Student,iOS,11.1,5.4,7,8.4,0,39,2,13.5
343,U344,60,Female,Business Owner,Android,10.5,2.0,2,7.9,0,49,5,7.2
344,U345,59,Female,Professional,iOS,6.4,6.5,1,6.1,1,58,3,7.5
345,U346,37,Male,Business Owner,iOS,2.4,6.4,6,6.4,1,54,6,7.2
346,U347,47,Other,Professional,Android,10.9,6.8,4,8.7,1,52,1,4.9
347,U348,38,Female,Professional,Android,6.4,7.4,9,7.6,1,15,3,9.3
348,U349,22,Male,Freelancer,Android,5.3,7.5,8,4.2,1,26,1,2.0
349,U350,18,Male,Freelancer,iOS,1.7,5.9,3,4.8,1,15,0,10.8
350,U351,47,Other,Business Owner,iOS,5.4,4.6,5,4.3,0,27,2,6.3
351,U352,57,Female,Business Owner,iOS,5.2,1.5,10,5.3,0,32,3,4.0
352,U353,54,Female,Business Owner,iOS,3.7,7.8,3,5.5,1,39,2,13.8
353,U354,24,Male,Freelancer,iOS,11.5,6.2,2,4.8,1,6,4,10.3
354,U355,22,Female,Freelancer,iOS,5.6,3.1,9,7.9,1,47,4,5.6
355,U356,52,Female,Student,Android,4.3,3.9,9,8.9,0,6,5,9.0
356,U357,31,Male,Freelancer,Android,3.3,3.6,6,4.8,1,57,2,2.0
357,U358,50,Male,Professional,Android,5.1,3.1,8,5.7,0,50,2,11.6
358,U359,34,Female,Professional,Android,5.2,5.1,6,6.7,0,42,5,3.0
359,U360,26,Other,Business Owner,iOS,10.8,4.1,9,5.6,0,55,2,12.7
360,U361,40,Male,Student,Android,3.8,3.1,6,5.1,0,23,3,6.6
361,U362,22,Male,Professional,Android,5.4,3.3,7,4.1,1,36,6,7.0
362,U363,33,Female,Business Owner,Android,10.2,6.2,8,5.4,1,42,4,12.8
363,U364,41,Female,Professional,iOS,5.0,4.8,2,5.1,1,53,2,9.8
364,U365,36,Other,Business Owner,Android,5.3,3.1,7,6.8,1,25,5,7.3
365,U366,28,Other,Student,Android,10.9,3.3,2,6.1,0,44,1,3.9
366,U367,46,Other,Business Owner,iOS,4.3,2.6,8,5.4,0,8,1,11.1
367,U368,52,Male,Freelancer,Android,6.8,6.2,1,6.4,1,29,6,2.3
368,U369,37,Male,Business Owner,iOS,11.5,5.0,8,4.3,1,36,5,11.0
369,U370,57,Female,Business Owner,Android,3.2,2.6,5,6.3,1,15,0,11.0
370,U371,59,Male,Professional,Android,5.4,5.7,9,6.0,0,54,2,13.3
371,U372,51,Other,Business Owner,Android,5.1,1.1,9,5.9,0,40,4,9.1
372,U373,18,Other,Business Owner,Android,1.3,5.5,1,7.4,0,31,3,5.0
373,U374,60,Other,Professional,iOS,10.9,2.6,4,5.4,1,51,4,5.0
374,U375,53,Male,Professional,iOS,3.7,3.8,6,5.4,0,56,0,12.9
375,U376,37,Female,Freelancer,iOS,9.8,5.9,5,7.2,1,45,5,9.9
376,U377,60,Other,Student,iOS,2.3,5.1,2,4.4,0,13,1,12.5
377,U378,24,Male,Business Owner,Android,3.2,6.3,10,4.8,1,43,2,11.0
378,U379,26,Male,Business Owner,iOS,5.6,7.6,1,5.4,1,31,2,11.6
379,U380,34,Female,Student,Android,1.4,1.0,8,7.4,1,9,2,3.0
380,U381,25,Male,Freelancer,Android,5.2,3.6,1,7.9,0,52,5,10.8
381,U382,24,Female,Professional,Android,2.7,2.9,7,5.4,0,45,2,8.3
382,U383,53,Male,Business Owner,iOS,6.5,6.8,2,7.3,1,48,6,8.4
383,U384,27,Male,Professional,iOS,4.9,2.5,3,5.6,0,53,1,8.8
384,U385,35,Male,Freelancer,iOS,2.5,6.4,6,7.3,1,53,1,6.7
385,U386,36,Other,Business Owner,iOS,5.1,7.5,3,6.0,1,37,6,13.8
386,U387,56,Female,Business Owner,Android,4.1,4.9,2,6.8,0,60,5,12.7
387,U388,31,Male,Professional,iOS,2.6,3.7,6,6.1,1,13,4,3.6
388,U389,39,Male,Freelancer,iOS,1.3,1.5,6,7.4,1,31,4,3.5
389,U390,31,Female,Student,Android,3.4,5.9,5,5.4,0,43,5,2.9
390,U391,58,Female,Freelancer,Android,1.7,6.1,9,5.7,0,25,0,8.1
391,U392,34,Other,Freelancer,Android,12.0,0.7,5,8.2,1,39,2,11.5
392,U393,50,Other,Student,iOS,3.9,4.6,6,5.7,0,44,3,8.3
393,U394,49,Female,Freelancer,iOS,2.9,6.7,2,8.2,1,11,2,4.3
394,U395,34,Other,Business Owner,iOS,2.0,5.8,4,8.0,1,8,2,7.6
395,U396,21,Male,Student,iOS,7.9,6.8,3,5.8,1,59,2,6.7
396,U397,23,Female,Business Owner,iOS,3.8,3.0,9,7.7,1,54,3,11.7
397,U398,58,Male,Business Owner,iOS,1.4,1.9,4,5.3,1,25,2,6.6
398,U399,45,Other,Professional,iOS,5.7,6.0,9,6.1,0,53,2,5.5
399,U400,35,Other,Business Owner,Android,11.1,4.8,10,5.7,1,52,4,4.9
400,U401,20,Other,Business Owner,Android,11.3,7.7,8,7.5,1,50,0,11.7
401,U402,18,Male,Business Owner,Android,2.2,3.9,7,4.1,1,42,6,9.7
402,U403,39,Male,Professional,iOS,3.6,7.4,1,7.6,0,59,2,7.0
403,U404,26,Other,Professional,Android,7.2,0.6,5,7.0,1,16,0,7.8
404,U405,58,Other,Freelancer,iOS,8.6,6.9,9,7.1,0,58,5,9.9
405,U406,34,Female,Business Owner,iOS,3.1,4.9,3,7.9,0,19,5,6.4
406,U407,28,Other,Business Owner,Android,5.3,5.7,8,5.6,0,18,2,2.8
407,U408,46,Female,Freelancer,iOS,5.6,7.5,6,5.1,0,13,4,11.0
408,U409,53,Male,Freelancer,Android,1.6,0.9,10,6.9,1,30,0,7.6
409,U410,45,Female,Freelancer,iOS,4.4,7.8,6,5.3,0,33,1,3.6
410,U411,53,Other,Student,iOS,3.0,1.6,1,7.1,1,8,6,5.3
411,U412,18,Female,Freelancer,iOS,10.2,2.6,6,5.9,1,22,0,7.4
412,U413,25,Female,Business Owner,Android,4.5,2.8,7,5.5,0,32,2,6.9
413,U414,22,Female,Freelancer,Android,9.5,1.6,5,5.0,1,36,2,3.9
414,U415,27,Male,Professional,Android,1.7,1.8,6,8.0,1,26,5,9.6
415,U416,52,Other,Student,iOS,2.6,6.6,8,6.6,1,51,5,4.3
416,U417,20,Male,Freelancer,iOS,1.3,4.9,9,8.4,1,58,3,10.1
417,U418,41,Female,Professional,Android,10.7,2.3,3,7.8,1,60,1,11.1
418,U419,55,Other,Student,iOS,1.6,7.6,6,4.7,0,6,4,5.9
419,U420,53,Male,Freelancer,iOS,5.6,3.6,10,7.7,0,19,0,7.9
420,U421,27,Female,Professional,iOS,4.8,2.4,7,6.3,1,25,0,9.4
421,U422,45,Other,Professional,iOS,11.9,6.9,6,6.9,1,8,0,12.9
422,U423,26,Other,Student,iOS,3.3,7.9,10,7.1,0,10,1,13.6
423,U424,20,Male,Professional,Android,10.0,7.3,5,6.9,1,30,4,6.3
424,U425,37,Male,Student,Android,9.0,0.9,5,5.0,1,32,4,11.8
425,U426,41,Female,Freelancer,Android,6.2,5.2,7,4.6,1,55,6,5.8
426,U427,20,Male,Professional,iOS,2.5,5.6,5,6.5,1,31,2,12.5
427,U428,40,Female,Student,iOS,10.7,3.8,9,8.3,1,30,3,5.8
428,U429,31,Male,Freelancer,iOS,8.6,0.6,5,7.5,1,40,1,7.5
429,U430,33,Female,Business Owner,iOS,7.0,1.5,2,8.4,0,54,5,2.5
430,U431,60,Male,Freelancer,Android,9.9,7.9,10,6.7,1,6,2,8.3
431,U432,24,Male,Freelancer,Android,6.1,1.4,6,5.2,1,6,5,11.4
432,U433,40,Other,Professional,iOS,5.2,7.2,8,8.5,1,41,5,10.1
433,U434,53,Other,Professional,Android,4.0,6.4,10,6.6,0,42,1,9.6
434,U435,44,Female,Student,iOS,5.9,3.7,4,4.6,0,48,0,2.3
435,U436,57,Male,Business Owner,Android,4.9,3.5,7,4.0,1,18,3,5.5
436,U437,27,Female,Business Owner,iOS,7.7,6.3,4,8.1,0,14,1,11.5
437,U438,33,Male,Student,iOS,7.0,2.1,2,4.1,1,41,4,12.9
438,U439,28,Other,Student,iOS,6.7,3.6,10,8.3,0,19,3,12.8
439,U440,29,Male,Business Owner,iOS,1.6,6.6,2,5.6,0,40,0,4.5
440,U441,44,Male,Freelancer,iOS,2.2,5.2,1,5.9,1,49,0,5.8
441,U442,19,Other,Professional,Android,4.8,7.6,3,5.4,0,34,6,8.1
442,U443,29,Male,Freelancer,Android,4.2,6.8,2,5.6,1,45,5,11.2
443,U444,39,Other,Student,Android,7.3,7.4,4,4.1,1,25,6,4.8
444,U445,44,Male,Business Owner,iOS,6.0,7.1,4,7.2,1,33,1,8.8
445,U446,60,Male,Business Owner,iOS,11.8,1.3,8,6.8,1,42,0,9.5
446,U447,33,Male,Freelancer,Android,11.3,6.8,2,7.1,0,7,5,4.1
447,U448,35,Female,Business Owner,iOS,3.7,7.0,7,4.2,1,54,1,4.0
448,U449,28,Other,Business Owner,iOS,8.7,5.7,9,5.4,1,15,4,2.4
449,U450,24,Other,Business Owner,Android,9.9,5.4,1,6.6,0,16,5,13.1
450,U451,42,Female,Student,Android,4.9,4.5,8,5.0,0,36,4,4.7
451,U452,20,Male,Business Owner,iOS,3.4,4.9,10,7.0,1,25,1,6.7
452,U453,48,Female,Freelancer,Android,9.9,7.6,3,5.4,1,9,2,13.9
453,U454,32,Male,Professional,Android,4.3,5.5,8,4.5,0,9,5,10.3
454,U455,30,Female,Freelancer,iOS,7.9,3.8,2,6.8,0,34,4,13.9
455,U456,47,Male,Student,iOS,5.2,2.2,6,6.7,1,37,3,13.6
456,U457,40,Other,Business Owner,Android,6.4,0.8,2,4.1,1,32,3,10.0
457,U458,37,Male,Freelancer,iOS,6.8,5.4,6,8.9,1,43,1,6.7
458,U459,32,Other,Business Owner,Android,8.0,5.5,1,4.4,0,14,4,2.2
459,U460,32,Female,Student,iOS,1.7,0.7,10,5.6,1,19,3,3.1
460,U461,19,Female,Professional,Android,10.8,6.0,5,4.0,0,7,5,3.6
461,U462,60,Female,Professional,Android,11.2,4.8,4,4.3,1,57,0,13.2
462,U463,30,Other,Freelancer,Android,8.4,5.8,9,5.1,1,55,4,7.8
463,U464,43,Female,Business Owner,iOS,6.2,5.0,9,5.9,0,7,0,11.7
464,U465,39,Other,Freelancer,iOS,1.6,7.6,6,4.9,0,27,0,6.8
465,U466,35,Female,Freelancer,iOS,9.1,3.2,6,4.4,1,16,6,2.1
466,U467,22,Other,Student,Android,1.9,1.3,4,5.1,0,9,0,7.4
467,U468,35,Other,Student,Android,11.0,2.7,9,5.3,1,5,6,4.4
468,U469,40,Other,Freelancer,iOS,4.4,6.9,5,6.7,0,36,2,11.6
469,U470,59,Other,Freelancer,Android,4.6,5.7,1,6.4,0,53,5,2.8
470,U471,50,Other,Student,iOS,6.1,1.4,9,7.0,1,59,1,3.0
471,U472,43,Other,Freelancer,iOS,2.5,0.6,5,8.5,0,47,6,3.0
472,U473,52,Male,Student,Android,1.5,5.7,8,6.3,1,7,5,5.9
473,U474,39,Male,Student,Android,4.4,6.8,5,4.1,0,49,0,13.0
474,U475,19,Male,Business Owner,Android,5.2,2.3,1,8.4,1,9,3,3.3
475,U476,25,Male,Student,iOS,11.6,3.6,5,4.1,1,39,3,12.7
476,U477,34,Female,Professional,Android,6.1,0.9,10,5.2,1,18,1,5.1
477,U478,29,Male,Student,iOS,1.5,4.6,4,7.2,0,21,0,8.5
478,U479,55,Other,Business Owner,iOS,10.7,6.3,4,8.2,0,21,3,6.1
479,U480,34,Male,Freelancer,iOS,5.8,1.5,7,8.9,0,31,3,8.6
480,U481,20,Female,Professional,Android,11.6,5.7,1,5.3,1,40,4,8.3
481,U482,24,Male,Business Owner,Android,7.7,6.5,5,7.4,1,40,4,6.3
482,U483,56,Male,Professional,iOS,1.2,5.1,5,5.4,1,43,6,3.7
483,U484,45,Other,Freelancer,Android,3.3,1.3,3,5.6,1,57,5,8.6
484,U485,40,Male,Business Owner,Android,6.4,8.0,6,4.2,0,34,5,7.0
485,U486,38,Male,Student,iOS,1.7,4.6,1,4.5,0,60,4,4.6
486,U487,45,Male,Freelancer,Android,5.8,1.7,4,8.1,1,27,0,7.2
487,U488,56,Other,Business Owner,Android,8.4,2.5,10,7.3,1,51,6,12.5
488,U489,50,Female,Freelancer,iOS,6.4,5.3,6,8.3,0,29,0,13.1
489,U490,25,Other,Business Owner,Android,2.1,6.3,10,8.6,0,9,0,2.2
490,U491,42,Other,Professional,Android,10.4,5.4,9,4.2,0,53,3,6.6
491,U492,54,Male,Freelancer,iOS,6.1,6.2,8,5.9,0,8,3,4.9
492,U493,30,Female,Student,Android,11.9,7.9,2,7.4,1,47,5,11.8
493,U494,34,Female,Freelancer,Android,11.7,4.2,6,5.4,0,44,0,9.5
494,U495,20,Male,Business Owner,iOS,4.4,0.6,9,6.3,0,9,1,5.4
495,U496,45,Male,Professional,iOS,11.9,6.2,7,5.3,0,14,1,13.9
496,U497,18,Female,Freelancer,Android,10.5,4.8,8,4.0,0,37,5,7.5
497,U498,51,Other,Student,iOS,5.6,7.1,9,4.1,1,37,5,10.3
498,U499,52,Other,Professional,Android,3.6,7.3,7,9.0,1,8,6,3.4
499,U500,60,Other,Business Owner,iOS,4.1,4.7,7,4.1,0,28,1,13.8
500,U501,30,Male,Student,Android,3.0,4.9,8,5.4,0,49,1,10.0
501,U502,41,Other,Business Owner,iOS,6.0,4.5,4,7.6,0,21,5,12.1
502,U503,45,Other,Business Owner,Android,10.2,2.7,5,6.8,0,19,4,3.2
503,U504,22,Female,Student,iOS,3.5,4.3,2,4.6,0,53,2,13.3
504,U505,60,Female,Professional,Android,3.2,4.6,5,5.6,0,25,0,10.9
505,U506,39,Female,Professional,iOS,6.3,3.5,8,4.6,1,30,4,11.0
506,U507,57,Female,Student,Android,4.6,7.0,2,4.8,1,30,2,5.1
507,U508,38,Male,Student,iOS,3.6,5.8,3,6.5,0,24,1,2.8
508,U509,60,Other,Freelancer,iOS,3.0,4.3,1,5.5,0,55,6,2.3
509,U510,25,Male,Student,iOS,2.1,4.1,8,5.4,0,23,0,6.6
510,U511,37,Other,Student,iOS,7.5,3.1,8,8.1,1,20,0,5.6
511,U512,50,Other,Professional,iOS,9.9,3.2,6,6.9,1,54,6,3.1
512,U513,37,Female,Business Owner,Android,4.2,2.8,1,4.6,1,20,6,8.4
513,U514,60,Female,Student,iOS,4.0,7.6,1,8.2,0,20,0,8.6
514,U515,44,Female,Business Owner,iOS,6.1,6.9,10,7.0,0,16,0,2.6
515,U516,38,Other,Student,iOS,9.9,4.3,10,5.0,0,43,4,2.2
516,U517,43,Female,Business Owner,iOS,10.9,5.0,8,6.8,0,24,3,8.3
517,U518,36,Female,Professional,iOS,1.9,7.7,4,6.2,1,24,3,12.5
518,U519,53,Other,Student,iOS,4.9,3.4,9,7.7,1,19,4,9.0
519,U520,26,Male,Business Owner,Android,10.4,1.9,10,5.3,1,55,4,13.6
520,U521,30,Male,Business Owner,Android,10.7,6.2,7,7.8,0,12,3,4.4
521,U522,44,Female,Business Owner,Android,10.9,2.6,6,5.4,1,25,3,9.0
522,U523,60,Other,Freelancer,Android,10.4,5.1,6,4.6,1,50,5,9.9
523,U524,42,Other,Business Owner,iOS,9.7,1.4,2,8.8,0,48,0,4.7
524,U525,29,Male,Business Owner,iOS,9.4,3.3,3,6.1,1,50,6,5.6
525,U526,57,Other,Student,iOS,7.7,5.1,4,6.6,1,47,0,4.2
526,U527,54,Female,Freelancer,iOS,8.8,7.2,5,7.0,1,48,4,10.4
527,U528,37,Female,Business Owner,iOS,7.9,3.1,9,8.5,1,28,6,6.4
528,U529,43,Male,Freelancer,iOS,7.5,1.6,4,4.8,0,52,0,13.4
529,U530,53,Female,Professional,iOS,4.6,5.9,6,8.3,1,43,3,12.2
530,U531,18,Female,Student,Android,3.5,6.3,3,6.3,0,58,4,2.4
531,U532,37,Other,Freelancer,Android,3.8,3.1,8,8.6,0,59,3,13.2
532,U533,36,Other,Student,Android,11.8,5.9,10,6.0,0,41,6,2.2
533,U534,31,Male,Student,Android,10.1,5.1,8,6.7,1,10,4,12.7
534,U535,45,Female,Student,iOS,3.1,1.5,3,7.3,0,45,1,11.2
535,U536,55,Female,Student,iOS,1.8,4.3,8,6.5,0,38,6,5.2
536,U537,56,Female,Student,iOS,9.2,3.0,3,8.7,0,7,3,10.9
537,U538,59,Other,Student,Android,1.7,3.0,2,7.0,1,34,6,12.0
538,U539,38,Other,Professional,Android,11.4,4.6,1,4.1,0,31,3,13.2
539,U540,47,Female,Business Owner,iOS,4.0,6.8,2,4.3,1,17,0,6.8
540,U541,46,Other,Student,Android,1.5,3.6,2,7.6,0,17,0,13.2
541,U542,46,Male,Business Owner,Android,2.3,3.7,5,4.1,0,8,3,14.0
542,U543,31,Female,Professional,Android,5.0,4.0,2,4.4,1,39,2,7.9
543,U544,50,Female,Student,Android,5.1,4.4,5,4.9,1,58,6,5.9
544,U545,48,Other,Student,iOS,9.8,2.9,3,6.5,0,22,4,7.3
545,U546,28,Male,Student,iOS,10.1,7.4,5,8.8,1,8,3,4.6
546,U547,60,Other,Student,iOS,9.3,3.1,4,6.9,0,31,5,8.0
547,U548,23,Female,Business Owner,Android,11.3,6.7,1,7.0,1,33,4,12.4
548,U549,36,Female,Business Owner,Android,4.9,6.7,7,8.5,1,49,2,6.4
549,U550,50,Male,Student,Android,4.8,1.2,4,4.2,0,23,6,4.7
550,U551,60,Male,Student,iOS,11.0,6.4,7,4.1,0,9,0,12.7
551,U552,58,Other,Student,Android,2.1,1.5,4,5.3,1,35,0,6.9
552,U553,57,Female,Freelancer,iOS,5.3,4.3,1,7.4,1,6,5,9.3
553,U554,39,Other,Professional,iOS,2.4,5.4,8,8.7,0,25,2,2.3
554,U555,23,Female,Professional,Android,2.0,7.9,3,8.2,1,60,5,4.6
555,U556,33,Male,Professional,Android,10.3,7.7,8,8.1,0,13,5,4.9
556,U557,37,Other,Business Owner,iOS,3.9,1.8,7,8.9,0,45,3,4.6
557,U558,32,Other,Business Owner,iOS,8.3,4.3,10,6.6,1,57,5,2.5
558,U559,30,Male,Professional,Android,6.3,4.6,5,6.5,0,11,0,4.4
559,U560,27,Other,Freelancer,Android,2.5,0.5,5,5.5,0,31,4,12.0
560,U561,19,Male,Freelancer,Android,7.8,5.9,1,5.5,1,35,4,12.9
561,U562,20,Male,Business Owner,iOS,6.8,4.3,4,6.5,1,23,1,5.6
562,U563,33,Female,Freelancer,Android,10.7,5.1,8,7.0,1,22,5,12.4
563,U564,48,Male,Freelancer,iOS,6.0,5.8,1,4.9,0,55,3,13.6
564,U565,57,Male,Student,iOS,3.8,3.5,3,8.9,1,31,6,5.3
565,U566,22,Other,Freelancer,Android,10.5,4.8,6,5.9,1,59,0,5.1
566,U567,47,Male,Student,iOS,6.4,4.2,6,4.8,0,31,1,12.5
567,U568,44,Male,Business Owner,iOS,11.0,0.9,9,4.2,0,13,0,7.2
568,U569,58,Female,Freelancer,iOS,11.3,2.8,4,7.9,1,43,6,3.3
569,U570,54,Other,Professional,Android,1.7,4.6,1,7.9,1,7,0,8.2
570,U571,30,Other,Freelancer,Android,4.0,5.6,10,6.5,0,37,6,7.7
571,U572,42,Other,Professional,Android,4.7,7.5,4,4.8,0,34,0,9.6
572,U573,49,Male,Professional,Android,10.5,2.2,10,6.4,1,7,5,8.0
573,U574,43,Female,Student,iOS,8.6,7.4,3,6.9,0,56,3,4.2
574,U575,33,Male,Professional,Android,9.3,7.7,9,7.2,1,58,4,3.0
575,U576,27,Male,Student,Android,3.6,7.9,6,8.4,1,8,5,3.9
576,U577,59,Male,Professional,Android,10.5,0.5,5,4.2,1,48,6,8.3
577,U578,18,Male,Freelancer,Android,6.2,7.3,7,8.3,0,28,3,8.2
578,U579,24,Female,Professional,iOS,4.0,1.2,4,8.0,1,36,5,2.9
579,U580,45,Other,Student,iOS,6.7,7.2,2,7.3,1,49,6,7.5
580,U581,32,Female,Business Owner,iOS,2.3,6.3,3,6.1,0,13,5,6.3
581,U582,29,Other,Business Owner,Android,11.5,3.4,7,6.2,1,44,2,8.8
582,U583,51,Female,Freelancer,Android,2.7,2.2,6,7.0,0,48,6,7.9
583,U584,47,Female,Professional,Android,2.4,0.6,4,8.4,0,32,3,6.6
584,U585,21,Male,Freelancer,Android,11.6,7.9,2,8.5,0,29,2,13.5
585,U586,53,Male,Professional,iOS,9.2,0.5,3,5.9,0,14,6,10.7
586,U587,33,Male,Professional,Android,2.1,3.6,1,8.5,0,49,3,13.9
587,U588,25,Male,Freelancer,iOS,5.5,6.9,2,4.8,0,40,1,7.5
588,U589,47,Female,Business Owner,iOS,2.4,5.6,10,4.4,1,56,6,4.7
589,U590,26,Female,Student,iOS,7.0,4.3,9,8.0,0,10,1,9.8
590,U591,47,Male,Professional,iOS,8.2,0.8,2,5.2,0,43,2,3.0
591,U592,60,Male,Business Owner,iOS,6.1,7.0,8,8.3,1,44,6,9.6
592,U593,51,Other,Student,iOS,8.2,6.9,4,7.1,1,46,4,11.3
593,U594,53,Other,Student,iOS,7.9,7.0,6,7.6,0,38,0,12.9
594,U595,56,Male,Freelancer,iOS,10.6,5.7,5,6.0,0,24,2,5.6
595,U596,38,Male,Business Owner,iOS,3.1,1.6,5,4.8,1,8,6,9.2
596,U597,46,Female,Business Owner,Android,6.4,6.2,3,6.0,1,8,4,9.6
597,U598,57,Male,Freelancer,iOS,4.5,7.8,2,6.1,1,56,6,9.0
598,U599,50,Male,Freelancer,Android,7.6,2.2,10,7.7,1,25,2,4.7
599,U600,45,Female,Student,Android,8.9,2.7,9,7.9,1,51,1,7.8
600,U601,53,Male,Business Owner,iOS,5.0,7.2,5,5.7,1,56,1,2.2
601,U602,46,Male,Business Owner,iOS,10.0,2.7,3,7.8,0,55,2,8.4
602,U603,28,Female,Professional,Android,4.6,0.6,6,7.2,1,21,0,8.2
603,U604,48,Male,Student,iOS,10.6,2.1,6,4.9,0,55,5,13.6
604,U605,46,Other,Freelancer,iOS,6.6,4.5,6,4.2,0,36,3,10.8
605,U606,34,Other,Freelancer,Android,3.5,2.7,6,5.5,1,14,0,13.6
606,U607,33,Male,Freelancer,iOS,3.7,4.3,10,5.0,1,56,2,9.8
607,U608,58,Male,Freelancer,iOS,8.7,1.0,7,4.5,0,37,4,5.6
608,U609,35,Female,Business Owner,iOS,10.8,4.8,6,4.6,1,10,5,12.2
609,U610,51,Other,Student,iOS,8.9,3.2,10,7.3,0,15,5,2.6
610,U611,49,Female,Business Owner,Android,4.9,3.7,2,5.5,1,10,3,2.4
611,U612,58,Male,Professional,iOS,11.0,3.6,7,8.6,0,46,1,8.4
612,U613,33,Female,Business Owner,iOS,3.4,4.7,5,5.7,0,57,3,10.8
613,U614,35,Female,Student,iOS,3.9,5.6,7,8.9,0,14,6,2.5
614,U615,46,Male,Business Owner,Android,1.7,5.5,2,6.1,0,40,0,13.9
615,U616,22,Male,Freelancer,Android,7.4,3.6,2,8.8,0,37,2,3.8
616,U617,36,Male,Business Owner,Android,11.7,5.8,9,8.4,1,11,6,13.2
617,U618,33,Female,Professional,Android,8.5,3.2,7,6.0,0,8,1,12.3
618,U619,35,Male,Business Owner,iOS,4.9,3.5,5,7.9,1,41,6,5.9
619,U620,39,Female,Student,Android,10.5,5.7,7,5.7,1,42,0,6.6
620,U621,38,Male,Freelancer,Android,10.0,3.6,2,4.5,1,20,3,9.0
621,U622,52,Other,Student,Android,1.4,1.0,6,7.3,1,60,2,12.6
622,U623,23,Male,Freelancer,iOS,8.0,1.4,6,7.2,1,41,5,12.3
623,U624,26,Male,Freelancer,iOS,7.2,3.7,5,8.3,0,38,3,2.8
624,U625,27,Male,Student,Android,2.7,4.1,8,6.4,0,55,3,3.5
625,U626,32,Male,Student,Android,7.6,7.1,4,5.7,0,60,0,5.6
626,U627,42,Male,Freelancer,Android,5.6,7.8,7,6.6,1,47,1,8.0
627,U628,27,Female,Freelancer,Android,1.4,4.4,10,7.0,1,33,6,8.5
628,U629,31,Male,Business Owner,Android,6.0,5.5,6,6.4,0,46,2,5.0
629,U630,22,Other,Student,Android,5.9,3.1,8,8.8,0,16,6,5.8
630,U631,44,Female,Student,Android,11.0,3.6,10,9.0,0,11,2,8.9
631,U632,44,Male,Freelancer,Android,4.6,2.6,4,7.5,1,56,6,4.3
632,U633,39,Other,Student,iOS,1.3,2.0,7,4.4,1,35,3,13.9
633,U634,52,Other,Student,iOS,9.2,2.1,4,6.8,0,54,1,4.4
634,U635,47,Female,Business Owner,iOS,9.4,0.6,3,8.8,0,49,6,11.5
635,U636,44,Female,Professional,Android,7.4,1.5,10,4.3,0,6,1,12.3
636,U637,21,Female,Professional,iOS,9.0,4.0,7,4.1,0,54,0,7.2
637,U638,31,Other,Business Owner,Android,8.9,4.4,1,7.4,1,46,0,11.3
638,U639,44,Female,Freelancer,Android,4.4,5.0,3,7.2,0,22,6,9.0
639,U640,42,Male,Student,Android,4.1,5.9,9,7.5,1,11,2,8.0
640,U641,55,Female,Student,Android,6.3,2.8,3,4.3,1,13,1,9.9
641,U642,19,Male,Professional,iOS,3.7,6.7,6,7.2,0,29,1,4.2
642,U643,54,Other,Business Owner,Android,10.1,3.8,2,5.0,1,7,0,5.2
643,U644,42,Other,Student,Android,7.2,3.4,8,6.6,0,37,0,9.2
644,U645,48,Other,Professional,Android,11.6,6.8,10,8.7,0,46,1,2.6
645,U646,18,Other,Student,Android,11.3,0.9,1,6.1,0,34,2,11.2
646,U647,40,Female,Professional,Android,3.8,2.0,2,4.6,1,16,1,9.3
647,U648,37,Male,Freelancer,iOS,7.8,1.2,9,4.8,0,34,3,2.1
648,U649,42,Other,Freelancer,iOS,2.2,6.5,1,7.0,1,33,0,5.8
649,U650,44,Male,Business Owner,iOS,5.9,1.6,8,7.0,0,52,3,4.6
650,U651,52,Other,Student,iOS,7.7,5.9,4,6.8,0,58,0,9.2
651,U652,52,Other,Student,Android,9.8,6.2,10,8.1,1,9,5,7.2
652,U653,56,Male,Business Owner,iOS,3.2,7.2,2,8.2,0,53,1,4.0
653,U654,32,Male,Student,Android,7.5,7.9,3,5.2,1,25,3,9.6
